nome,endereco,cidade,telefone,lat,lng
MERC FIGUEREDO,PALMEIRA SN QDA 01 LT 24,PORTO NACIONAL,063-99271-1011,-10.70874,-48.396984
EROS MOTEL,TO 050 KM 03 A DIREITA SN,PORTO NACIONAL,063-98487-4822,-10.704189,-48.398518
QUARTETO PORTO,FREDERICO LEMOS,PORTO NACIONAL,063-98403-3021,-10.705575,-48.40974
POINT DA PROFISSA,RUA AIRES JOCA 841,PORTO NACIONAL,063-99221-9428,-10.716949,-48.414259
ESPETAO SAO FRANCISC,02 QDA 02 LT 11,PORTO NACIONAL,063-99105-6673,-10.705277,-48.404724
BAR DO RAIMUNDO   02,SAO PAULO QDA 18 LT 05,PORTO NACIONAL,063-99230-6648,-10.706171,-48.39806
MERC DO BRANQUINHO,MER MUNIC BOX 07 BX 22,PORTO NACIONAL,063-98513-7517,-10.706429,-48.4103
BAR DO ZE CARLOS,PAC MERCADO NOVO 24,PORTO NACIONAL,063-98437-6652,-10.70716,-48.40912
BAR DO PRETAO,IMPERATRIZ QDA 10 LOTE 6 LOJA 1,PORTO NACIONAL,063-98413-0337,-10.706048,-48.39842
RECANTO QUERIDO,RIO GRANDE DO SUL,PORTO NACIONAL,063-98426-7208,-10.707222,-48.400276
AERO BEBIDAS,PREFEITO RAFEL BELES QDA 27LT 01,PORTO NACIONAL,063-99206-6868,-10.717496,-48.412148
BAR DO MANOEL     03,NOVA FATIMA QDA 19 LT 11,PORTO NACIONAL,063-99123-4776,-10.703858,-48.39841
BAR DA VANDA,ENG LUIZ CRULS N,PORTO NACIONAL,063-98438-5324,-10.717067,-48.410408
PEG PAG CATARINENS01,JUSTINIANO TEBAS LT1 E2 QDA17,PORTO NACIONAL,063-99233-8584,-10.71565,-48.412582
BAR DO CUNHA,RIO GRANDE DO SUL 605 CASA 01,PORTO NACIONAL,063-99233-0552,-10.706582,-48.399933
SUPERMERCADO SAO FRA,ENGENHARO LUIZ CRULS,PORTO NACIONAL,063-09935-2525,-10.717196,-48.411022
KALLADOS BAR,ANAPOLIS,PORTO NACIONAL,061-99128-3520,-10.70697,-48.401529
ALEX BEER,MANOEL JOSE PEDREIRA QD K LT 10,PORTO NACIONAL,063-98432-4069,-10.707885,-48.402788
AERO BEBIDAS      01,PREFEITO RAFAEL BELLES N 965,PORTO NACIONAL,063-99206-6868,-10.717338,-48.412045
REST DO JOAO VITOR,LUIZ LEITE RIBERIO 10A,PORTO NACIONAL,063-98488-4363,-10.710085,-48.409651
ROTA 050,SOROCABA FRENTE N 2296,PORTO NACIONAL,063-98490-6349,-10.703442,-48.397692
ESPORTIVOS BAR,ANIZIO ALVES COSTA N1188,PORTO NACIONAL,063-99282-6830,-10.713958,-48.412752
GREGORIO ESPETOS,AV ASSOCIACAO RURAL LT 04,PORTO NACIONAL,063-99246-7366,-10.704979,-48.404474
BAR COPO CHEIO,MARIA ANGELICA SILVA PRADO LT 34,PORTO NACIONAL,063-08485-8186,-10.685735,-48.40121
MERCERIA DO AFONSO,RODOVIA TO 050 R7 LOTE 4 RUA 16,PORTO NACIONAL,063-98422-2223,-10.678513,-48.405546
SUP CATARINENSE   01,FELISMINA AIRES QD 48 LT 15,PORTO NACIONAL,063-03363-1484,-10.684444,-48.40278
CREME E MEL SORVETER,NACOES UNIDAS,PORTO NACIONAL,063-98413-0879,-10.687562,-48.406174
PIKI BAR,N C 08 QD 16 LT 10,PORTO NACIONAL,063-98442-1518,-10.68759,-48.39925
SUPERMERCADO LOPES01,AV PARNAIBA QDA 05 LT 03,PORTO NACIONAL,063-98457-9168,-10.685278,-48.409443
BAR DA TIA        02,BELARMINA PRADO AIRES,PORTO NACIONAL,063-99216-6241,-10.68367,-48.402378
COMERC PORTO REAL,RUA GETULIO VARGAS SN QD 07 LT 01,PORTO NACIONAL,063-98517-9381,-10.692223,-48.403057
BAR DO BIRA,RUA BELMIRO DA SILVA PRADO,PORTO NACIONAL,063-98404-1336,-10.681666,-48.398888
PEIXARIA VALADARES,AVENIDA JOAQUIM AIRES SN 3569A UC 94196,PORTO NACIONAL,063-99201-6618,-10.692778,-48.41111
MERCEARIA DO NETO,RUA NC 07 SN QUADRA 12 LOTE 15,PORTO NACIONAL,063-03363-4020,-10.689167,-48.398335
BAR CHAPEU DE PALH01,17 LOTE 07 QD 12,PORTO NACIONAL,063-99232-0584,-10.689341,-48.401787
JUAREZ BAR,ERICK RICHARDSON,PORTO NACIONAL,063-98402-7604,-10.690278,-48.40139
BAR FEIJAO QUEIMADO,MARIA ANGELICA DA SILVA PRADO QD 47 LT,PORTO NACIONAL,063-99106-2325,-10.685555,-48.40111
SUP RIO VERMELHO,RUA IRIRI QUADRA 36 LOTE 9,PORTO NACIONAL,063-03363-4590,-10.690245,-48.40631
ATACADAO AMIGAO,PARAGUACU QUADRA 28 LOTE 02,PORTO NACIONAL,063-08456-1591,-10.69333,-48.40995
SUPER POTENCIA    01,TOCANTINS ESQUINA COM A RUA 1,PORTO NACIONAL,063-03363-2542,-10.685854,-48.407494
CONV PAPELARIA TO,JARI QD 46 L 09,PORTO NACIONAL,063-98403-1723,-10.690093,-48.410267
BARZINHO DA PAULA,RUA 06 QD 07 LOTE 13,PORTO NACIONAL,063-08448-0122,-10.69147,-48.40337
DEGRAUS DISTRIBUIDOR,TOCANTINS LT 07 SALA 01,PORTO NACIONAL,063-03363-2002,-10.687595,-48.407986
MINI BOX JC       01,AV PIRINOPOLIS QDA 26 LOTE 23,PORTO NACIONAL,063-08405-9103,-10.674642,-48.40848
COMERCIAL NOVA VILA,JOAQUIM AIRES QD 65 LT 16,PORTO NACIONAL,063-98484-3123,-10.689167,-48.41083
BAR GUAXUPE,DOM CARLOS PUNTEL QD 03 LT 04,PORTO NACIONAL,063-98414-3135,-10.680555,-48.405834
MERC E DIST DO BID01,PRCA UMUARAMA LOJA 1,PORTO NACIONAL,063-99299-7095,-10.692997,-48.410347
ESPETINHO DA CHIQUIN,MARIA ANGELICA SILVA,PORTO NACIONAL,063-98437-4816,-10.687805,-48.40242
BAR IDEAL         01,TROPICAL PALMAS,PORTO NACIONAL,063-98447-1450,-10.678533,-48.401604
CONV E DIST GUEDES,BELMIRO DA SILVA QDA 53 LT 17,PORTO NACIONAL,063-98458-1553,-10.681003,-48.399075
DIS TROPICAL BEBIDAS,MARIA ANGELICA S PRADO QD 45 LT 07,PORTO NACIONAL,063-98401-2500,-10.687242,-48.402008
GELADAO,06 QDA 06 LOTE 32,PORTO NACIONAL,063-98495-0413,-10.677067,-48.399357
BAR DA CIROSE,PREFEITO ANT ANDRADE QDA 82 LT 24,PORTO NACIONAL,063-98403-7790,-10.663003,-48.402795
CANTINHO CAIPIRA,NC 10 QDA 16 LT 10,PORTO NACIONAL,063-99264-6615,-10.686311,-48.398632
CLUBE DOS COMER E DI,TOCANTINS QDA 22,PORTO NACIONAL,063-99117-7119,-10.673938,-48.404208
EURO SUP 02,15 QD 40 LT 21,PORTO NACIONAL,063-98477-5447,-10.665385,-48.399461
DIST IMPERIO      02,TOCANTINS SN Q14 LT 22,PORTO NACIONAL,063-98432-4895,-10.678749,-48.405715
DIS DE BEB NO PONTO,INDEFINO QDA 67 LOT PRAIA BELA,PORTO NACIONAL,063-98445-0628,-10.66304,-48.401248
BARRACA DO CAMINHONE,PRINCIPAL SN AGRO INDUSTRIAL,PORTO NACIONAL,063-99208-4598,-10.605115,-48.369
DIST LOPES,15 QDA 44 LT 09 PRAIA BELA,PORTO NACIONAL,063-98433-4497,-10.665049,-48.401741
ATACADAO AMIGAO   02,TOCANTINS QDA 28 LT 01,PORTO NACIONAL,063-99208-3342,-10.693562,-48.41026
ESPETO DO BOLIVAR,PORTO NACIONAL,PORTO NACIONAL,069-98433-3649,-10.689322,-48.403247
MINI BOX DO BAIXINHO,RUA 01 QUADRA 04 LOTE 8,PORTO NACIONAL,063-99277-3986,-10.677848,-48.397305
DIST DO BELEM,MARIA ANGELINA DA SILVA PRADO,PORTO NACIONAL,063-98427-3942,-10.687225,-48.402026
DISTRI DO JHONY,JOAQUIM AIRES QD 62 LT11A,PORTO NACIONAL,063-98442-1970,-10.692983,-48.41107
ESPETO NA CASA,BELMIRO DA S PRADO QD 21,PORTO NACIONAL,063-98409-7091,-10.685275,-48.397735
TEMPERO DA GUIDA,ROSA PUNTEI GUAXUPE N 0,PORTO NACIONAL,063-98511-6593,-10.682492,-48.404678
DIST DO OVERALDO,INDUSTRIAL SN,PORTO NACIONAL,063-99305-9565,-10.605027,-48.367969
BAR DO MAOZINHA,EDMUNDA AIRES CAVALCANTE,MONTE DO CARMO,063-99978-3816,-10.769073,-48.112896
DIST UNIVERSITARIA01,4 QDA 24 LT 12,PORTO NACIONAL,063-99228-0743,-10.700156,-48.386236
PEG PEGA AMERICA,RUA 11 QD 16 LT 29,PORTO NACIONAL,063-98436-4006,-10.70133,-48.376506
CHURRASC DO TREVO,ANEL VIARIO KM 01 ZONA URBANA,PORTO NACIONAL,063-09229-7812,-10.689167,-48.391666
CHURRASC. DO GAUCHO,VIARIO KM 01,PORTO NACIONAL,063-98414-9075,-10.689524,-48.390396
REST CHURRA GRAN POR,DAS GARDENIAS QDA 11 LT 14,PORTO NACIONAL,063-99974-5415,-10.695748,-48.388424
COM DIST AMARELINHO,AIRES JOCA SN,PORTO NACIONAL,063-98441-7821,-10.698254,-48.38733
CONV PORTO TREVO,ARGEMIRO PEREIRA SN QDR38,PORTO NACIONAL,063-98403-0813,-10.68916,-48.391798
PURO MALTE,10 A GETULIO VARGAS QDA 08,PORTO NACIONAL,063-99240-1732,-10.688761,-48.39228
HOTEL E REST JALAPAO,ANEL VIARIO LOTE 6 A QDA 11,PORTO NACIONAL,063-98450-8229,-10.695413,-48.388176
A7 EVENTOS E LOUNGE,DR FELICIANO MACHADO BRAGA,PORTO NACIONAL,063-03224-6403,-10.68727,-48.391977
CERELE E ATAC AMIGAO,TOCANINEA QD 06 LOTS 05 A 07,PORTO NACIONAL,063-03363-2631,-10.690679,-48.39648
MERCEARIA DA VANDA,SAO JOSE LT 58 ZONA RURAL,PORTO NACIONAL,063-99234-7288,-10.657812,-48.291763
REST CARRETEIRO,ROD TO 050 KM 48 SL 02 ROD TO 080,PORTO NACIONAL,063-99279-2062,-10.695521,-48.388298
BAR DO GORDINHO,V LO 79 VIA LAGO QDA 20 LT 09,PORTO NACIONAL,063-99201-8254,-10.692094,-48.38809
CAPITAL BEER,NC 35 QDA 20 LT 01,PORTO NACIONAL,063-98462-3486,-10.687986,-48.396198
CANTINHO DO PEIXE,RUA BENEVIDES SANCHES DOS SACHES,MONTE DO CARMO,063-99295-8470,-10.769994,-48.113287
MINE BOX ELDORADO,ANTONIO JOSE AMARAL,MONTE DO CARMO,063-99998-2218,-10.770429,-48.111736
PIT BURGUER,ALEXANDRINO PINTO CERQUEIRA,MONTE DO CARMO,063-99962-6197,-10.763333,-48.11
SUP ELDORADO,ANTONIO JOSE DE AMARAL SN,MONTE DO CARMO,063-99977-6964,-10.764955,-48.11064
BAR TAVARES       01,EDMUNDA AIRES QDA 05,MONTE DO CARMO,063-09961-9585,-10.770578,-48.11367
CARMO DISTRIBUIDORA,BENEVIDES QD 04 LT 01,MONTE DO CARMO,063-99961-1684,-10.763169,-48.109992
BAR DO TOTI,VERA JOSE AMARAL,MONTE DO CARMO,063-09979-5571,-10.767377,-48.11031
BAR ESTRELA       02,AVENIDA EDMUNDO CURES 02 QDA 07,MONTE DO CARMO,063-99202-3835,-10.775,-48.115833
CASA DE CARN E MER M,EDMUNDO A CAVALCANTE QDA 06 LOTE 05,MONTE DO CARMO,063-99953-5925,-10.770146,-48.113335
BAR BATISTA II,EDMINDO AIRES S/N,MONTE DO CARMO,063-09957-6092,-10.770781,-48.11364
NOSSA SENHORA DO CAM,BENICIO PINTO DE CERQUEIRA,MONTE DO CARMO,063-99979-3396,-10.771341,-48.11399
MERC E CSA CARN NENE,10 QUADRA 05 LOTE 02,MONTE DO CARMO,063-99940-6537,-10.774319,-48.114178
MERC TAVARES,VER J R QUITANILHA SN,MONTE DO CARMO,063-99949-8554,-10.774138,-48.11466
VILA NOVA BAR,SILVINO J DO AMARAL QDA 06,MONTE DO CARMO,063-99261-0816,-10.769092,-48.113678
DISTRI OLIVEIRA   01,EDMUNDA AIRES CAVALCANTE,MONTE DO CARMO,063-09991-0123,-10.76778,-48.112247
DU ACAITERIA E CHOPP,ANTONIO JOSE DO AMARAL LT 10 QDA 5A,MONTE DO CARMO,063-99214-4028,-10.775211,-48.114304
SHOPPING DAS CARNE02,PADRE GAMA,MONTE DO CARMO,063-99969-6152,-10.764807,-48.108646
ESPET ACOM DO GORDIN,MOISES RODRIGUES N 171,MONTE DO CARMO,063-99229-9107,-10.763132,-48.110035
LANCHE DOS AMIGOS,ALEXANDRINO PINTO,MONTE DO CARMO,063-99952-1471,-10.764212,-48.110622
MERCEARIA DO ADAO DO,ANTONIO JOSE DO AMARAL,MONTE DO CARMO,062-98109-8066,-10.767032,-48.110126
CHOPERIA MP,JAOQUIM PEREIRA SOBRINHO QDA 56 LT 01,MONTE DO CARMO,063-99996-2097,-10.76201,-48.108545
LOPES HAMBURGUERIA,CONEGO TRINDADE QDA 36 LT 10,MONTE DO CARMO,063-99103-0333,-10.76389,-48.111951
DITR CAMINHO DE CASA,R MOISES RODRIGUES LOTE 16,MONTE DO CARMO,063-99292-1933,-10.76321,-48.109934
SUPER FARTURA,EDMUNDA AIRES CAVALCANTE QDA 9 LT 2,MONTE DO CARMO,063-99972-1788,-10.765731,-48.111201
KL LTDA,RUA PADRE GAMA,MONTE DO CARMO,063-99280-2374,-10.765452,-48.109056
SKINAO BAR        12,SANTA CRUZ SN,MONTE DO CARMO,063-99206-6185,-10.763169,-48.110052
LANCHONETE BOM SABOR,ALEXANDRINO PINTO O LQ,MONTE DO CARMO,063-99207-5042,-10.764022,-48.110737
PEG PAG GKLOSE,PROF BRASILINA NEGRE,MONTE DO CARMO,063-99288-0940,-10.762712,-48.105596
ADEGA DK,PRIMAVERA DO LESTA QDA 5 LT 13,PONTE ALTA DO TOCANTINS,063-99124-9811,-10.768978,-48.112837
PINGUIM,AV DAS NACOES UNIDAS,PORTO NACIONAL,063-99232-2948,-10.69343,-48.408386
PEG PAG CATARINESE,FREDERICO LEMO,PORTO NACIONAL,063-99245-5122,-10.70541,-48.414658
JL DIST,RUA BARTOLOMEU BUENO 2480 QD 06 LT 19,PORTO NACIONAL,063-99100-6224,-10.702731,-48.41409
PEG PAG PONTUAL,AV NACOES UNIDAS UMUARAM 0 Q 24 LT 03,PORTO NACIONAL,063-98468-9629,-10.694278,-48.408463
REAL DRINKS LANCHES,ANTONIO AIRES PRIMO SN,PORTO NACIONAL,063-98452-5859,-10.706388,-48.412224
DISTR DE BEB AMERICA,RUA ARGEMIRO PEREIRA DE ASSUNCAO QDA 45,PORTO NACIONAL,063-98437-7000,-10.697526,-48.402406
MERC E ACOUGUE DUNGA,RUA ARAGUAIA CS 02,PORTO NACIONAL,063-98404-6945,-10.696944,-48.408333
ESPETINHO DO BILLAU,ITAJIPURU BAIRRO UMUARAMA CASA,PORTO NACIONAL,063-98460-5547,-10.6957,-48.407555
DISTRIBUIDOR ABEL JR,JOAQUIM AIRES QD 04 LOTE 12 C,PORTO NACIONAL,063-08473-5703,-10.700628,-48.41188
DEPOSITO DO LUIZAO,BARTOLOMEU BUENO SALA 01,PORTO NACIONAL,063-08405-6889,-10.700277,-48.414444
DISTRIBUIDOR EDRIANE,RUA 06 QDA 04 LT 3,PORTO NACIONAL,063-99847-3603,-10.701389,-48.412224
REST FLUT MAE MARIA,ORLA BEIRA RIO,PORTO NACIONAL,063-98437-5751,-10.698491,-48.414562
ADEGA LUCENA,JOAQUIM AIRES,PORTO NACIONAL,063-98456-0078,-10.706388,-48.412777
MAREZIAS 2,BEIRA RIO LT 01,PORTO NACIONAL,063-98459-1180,-10.706111,-48.418335
BAR E BORR BEIRA RIO,RUA ACORDO SN QD 20 LT 08,PORTO NACIONAL,063-98464-9930,-10.701389,-48.41611
ESCRIT DO BAIXINHO,RUA MADRE NELY N 0 2677 LT 3,PORTO NACIONAL,063-98147-8706,-10.700277,-48.413887
DISTRIB DO LUISAO,BARTOLOMEU BUENO SALA 02,PORTO NACIONAL,063-99363-2039,-10.700026,-48.414185
ATACADAO DAS BEBID02,MARIA LUCIRES BRITO QUADRA 01 LOTE 17A,PORTO NACIONAL,063-98515-8838,-10.693324,-48.405994
SUPER JORDAO,JOAQUIM AURES VILA NOVA,PORTO NACIONAL,063-98404-7833,-10.696935,-48.41145
ATACADAO CUNHA,RUA DOM PEDRO I,PORTO NACIONAL,063-98462-7605,-10.702282,-48.413467
NIGO BEBIDAS,ARGEMIRO PEREIRA DE ASSUNCAO QD 45 LT44,PORTO NACIONAL,063-98437-7000,-10.697537,-48.40263
MERCEARIA NACIONAL01,DOMINGAS COELHO ESQ COM A RUA MIZAEL PER,PORTO NACIONAL,063-08483-3407,-10.704783,-48.416607
DIST AGUA DA FONTE,SETOR RUA REIS QDA 11 LOTE 1,PORTO NACIONAL,063-08490-6318,-10.695949,-48.40333
DIST BEB DANIEL BEER,PADRE LUZO,PORTO NACIONAL,063-98484-8112,-10.701046,-48.408292
REST E CHOPERIA BEIR,AP LOTE 01,PORTO NACIONAL,019-98853-6717,-10.6981,-48.415344
DANIEL BEER,PEDRO LUSO 1085,PORTO NACIONAL,063-98470-0440,-10.70106,-48.408104
BAR DO CURIO,CONTORNO 2980,PORTO NACIONAL,063-98478-2033,-10.698125,-48.41102
POINT DA AMIZADE,RAFAEL BELES 0 129,PORTO NACIONAL,063-98428-8971,-10.705982,-48.418304
DIST E MERC DO VALE,5 QD 15 LT 01,PORTO NACIONAL,063-98126-7013,-10.696258,-48.40231
SUP RODRIGUES,BEIRA RIO QDA 03 LT 06,PORTO NACIONAL,063-98455-4456,-10.69393,-48.404616
CALDOS E CALDOS BAIN,VEREADOR CIANO AYRES 840,PORTO NACIONAL,063-99292-3022,-10.702955,-48.411101
DIST IMPERIAL     01,GUILHEMINA GUIMARAES ESQ COM PORTO IMP,PORTO NACIONAL,063-98464-8289,-10.697685,-48.39769
CHOPPERIA ILHA VERDE,RUBENS PEREIRA DE ANDRADE 1913,PORTO NACIONAL,063-98463-8455,-10.70759,-48.412481
DIST DA JHENIFER,SANTA TEREZA QDA 20 LT 06,PORTO NACIONAL,063-99208-3342,-10.693737,-48.407043
DIST NOVA PERESTROIK,PORTO NACIONAL,PORTO NACIONAL,063-99218-9695,-10.701451,-48.412206
VERDURAO CATARINENSE,TAJIPURU QD 13 LOTE 08 B,PORTO NACIONAL,063-98453-1784,-10.695765,-48.40686
MERC NACIONAL,RUA MISAEL C HISTORIC,PORTO NACIONAL,063-98420-7052,-10.70477,-48.416643
LANCHONETE BEIRA RIO,10 LOTE 06,PORTO NACIONAL,063-99295-5178,-10.696014,-48.405237
PORTO BEACH,PADRE LUSO LT 05,PORTO NACIONAL,063-98137-0300,-10.699845,-48.41102
CHOCOLATE BEER DIST,SANTA TEREZA 2840 QD20,PORTO NACIONAL,063-99241-0578,-10.693748,-48.407063
DIST DO MAICON BEER,JOAQUIM AIRES QD 2 LT 5,PORTO NACIONAL,063-98486-9551,-10.695355,-48.41154
RANCHO DA PRAIA   01,PRAIA PORTO REAL,PORTO NACIONAL,063-98445-8083,-10.698094,-48.415644
DIST DO MAICON,JOAQUIM AIRES QD 2 LT 05,PORTO NACIONAL,063-98486-9551,-10.695325,-48.411552
BAR DA CONCEICAO  01,15 QD 173 LT 11,PORTO NACIONAL,063-99229-9206,-10.739605,-48.398741
DIST TIRO CERTO   01,AMAZONAS,PORTO NACIONAL,063-99233-8366,-10.695904,-48.407103
PEG PAG MAGALHAES,29 ANTONIO FERREIRA SANTOS,SILVANOPOLIS,063-08415-4145,-10.150808,-48.17125
BAR E REST. RECANTO,COBERTA DE SILVANOPOLIS,SILVANOPOLIS,063-99255-3622,-10.150796,-48.171293
MERCEARIA MORENO,DA RODOVIARIA,SILVANOPOLIS,063-98475-1757,-10.150982,-48.170555
BAR BOA SORTE     01,9 AVENIDA,SILVANOPOLIS,063-98435-7260,-10.152853,-48.163403
WM DIST BEBIDAS,CASTELO BRANCO SN 10 A,SILVANOPOLIS,063-99236-0032,-10.149162,-48.1781
BAR DO DOMINGOS I.,50 SN,SILVANOPOLIS,063-98443-7408,-10.151938,-48.177853
MERCEARIA COSTA,50 QD 85 LOTE 12 SN,SILVANOPOLIS,063-98419-0085,-10.14992,-48.17869
COMERCIAL GOMES   04,FRANCISCO GUIMARAES,SILVANOPOLIS,063-99258-1997,-10.149188,-48.171776
VITORIA SUPER E DIST,49 QDA 94 LOTE19,SILVANOPOLIS,063-98458-3948,-10.15306,-48.179157
SUPERMERCADO REGIONA,JOSE GUIMARAES QD 34 LT 14,SILVANOPOLIS,063-98472-0050,-10.15079,-48.172203
DISTRIBUIDORA AGUI01,10 RUA JOSE GUIMARAES SN,SILVANOPOLIS,063-98444-7232,-10.153213,-48.172673
DIST 24 HORA,07 QD 03 LT 06,SILVANOPOLIS,063-99114-3168,-10.150753,-48.168133
BAR DO ZINCO,CAETANO GUIMARAES,SILVANOPOLIS,063-99112-3273,-10.157137,-48.170383
EXCLUSIVA DIST BEBID,JOSE GUIMARAES SN,SILVANOPOLIS,063-99288-7162,-10.151104,-48.172215
BAR E MERC SANTOS,AVENIDA BERTULINO DE SOUZA 521,SILVANOPOLIS,063-98472-9626,-10.148056,-48.172222
SUPER PIG,ANTONIO F DOS SANTOS QDA 30 LOTE 05,SILVANOPOLIS,063-08451-2747,-10.150813,-48.17182
MERCEARIA BOM JESUS,AVENIDA ANTONIO F DOS SANTOS,SILVANOPOLIS,063-98475-2102,-10.150608,-48.17287
CHURRASCARI AROEIRA,46 SN QD 81 LOTE 11 AO 16,SILVANOPOLIS,063-99110-1942,-10.15077,-48.181335
DIST DA DALVA,7 DE SETEMBRO QDA 49 LOTE 28,SILVANOPOLIS,063-99272-0713,-10.149397,-48.17464
KANTINHO DOS SABORES,JOSE GUIMARAES,SILVANOPOLIS,063-98477-6070,-10.152869,-48.17249
PANIF PAO DE MEL  03,CASTELO BRANCO LT 02,SILVANOPOLIS,063-98493-8425,-10.148682,-48.178955
BAR ROBSON,48 0 ST OESTE,SILVANOPOLIS,063-99277-2558,-10.147615,-48.18285
NEVES DISTRIBUIDORA,ANDREZA F DOS SANTOS SALA 01,SILVANOPOLIS,063-98502-6070,-10.15251,-48.170834
HOTEL SOL NASCENTE,7 DE SETEMBRO QUADRA 50 LOTE 06,SILVANOPOLIS,063-98439-3858,-10.149445,-48.175835
SUP MAIS ECONOMICO,TOCANTINS QDA 150 LT 01,SILVANOPOLIS,063-98554-6238,-10.156331,-48.165341
CHURRASCARIA MODELO,TO 050 KM 127,SILVANOPOLIS,063-99215-9606,-10.150583,-48.18307
DIST DE BEB DO LEO,FRANCISCO GUIMARAES LT 0,SILVANOPOLIS,063-98475-3347,-10.149732,-48.167777
CASA DE CARNE E MEC,CAETANO GUIMARAES ESQ COM A RUA 24 QDA33,SILVANOPOLIS,063-98450-9409,-10.15164,-48.174028
B E A CALDOS,JOSE GUIMARAES 01,SILVANOPOLIS,063-98405-1038,-10.147511,-48.171246
CORUJAO BURGUER,BERTULINO DE SOUZA,SILVANOPOLIS,063-99231-6177,-10.148641,-48.171683
BAR MAO BANCA,ANDRESSA PERERIA 410,SILVANOPOLIS,063-99261-6025,-10.152863,-48.172682
BRASEIRO SPETUS,JOSE GUIMARAES 0 LT 5,SILVANOPOLIS,063-98435-3785,-10.15229,-48.172306
ESPETAO DO NENEM,CASTELO BRANCO SN,SILVANOPOLIS,063-98432-2112,-10.151415,-48.176316
CENTRAL BAR       02,JOSE GUIMARAES 10A,SILVANOPOLIS,063-99225-8737,-10.152254,-48.172454
POINT BEER        02,SILVANOPOLIS,SILVANOPOLIS,063-99226-0426,-10.147987,-48.177843
FONTOURA BEBIDAS DIS,FRANCISCO GUIMARAES SN,SILVANOPOLIS,063-98417-9069,-10.149511,-48.169948
MERC E DIST RA,TO SN QD 60 LT 14,SILVANOPOLIS,063-98450-4868,-10.155055,-48.164148
MERC DO HOSTERNO,CASTELO BRANCO ST SUL,SILVANOPOLIS,063-98405-3552,-10.148005,-48.177874
MERC E DIST GOMES,RUA ALICE AIRES QDA 7 LOTE 9,SANTA ROSA DO TOCANTINS,063-99216-8750,-10.447614,-48.11877
BAR E REST DEUS E FI,ANGELICA RIBEIRO ARANHA,SANTA ROSA DO TOCANTINS,062-99319-8469,-10.445788,-48.11865
ESTACAO DA CERVEJA,ALICE AIRES SN,SANTA ROSA DO TOCANTINS,063-99926-3450,-10.445793,-48.11865
MINIBOX CERQUEIRA,RAIMUNDO J COSTA SN QD 4 LOTE 03,SANTA ROSA DO TOCANTINS,063-99251-7282,-10.44627,-48.121502
BAR DO BERTO,13 LOTE 02,SANTA ROSA DO TOCANTINS,063-09200-6976,-10.448571,-48.118725
SUPERMERCAD NORDESTE,ALICE AIRES SN,SANTA ROSA DO TOCANTINS,063-99254-0254,-10.450972,-48.117648
BAR 5 ESTRELAS,ANDRE NUNES..,SANTA ROSA DO TOCANTINS,063-09282-5498,-10.447583,-48.120193
CAROL LANCHES,ALICE AIRES,SANTA ROSA DO TOCANTINS,063-03388-1234,-10.449612,-48.118183
SUPERMERCADO EDICASA,ALICE AIRES QDA 19 LT 01,SANTA ROSA DO TOCANTINS,062-99240-7015,-10.45055,-48.118046
REST PRATO FINO,ALICE AIRES N 6,SANTA ROSA DO TOCANTINS,063-99256-6141,-10.444058,-48.119644
REAL DIST DE BEBIDAS,ANDRE NUNES DA SILVA SALA 2,SANTA ROSA DO TOCANTINS,063-99223-4081,-10.447093,-48.119713
MERC E DIS PAI E FIL,RUA DR FRANCISCO AIRES,SANTA ROSA DO TOCANTINS,063-99261-3555,-10.448334,-48.115555
PEG PAG MENOS02,ANDRE NUNES QUADRA 05 LOTE 05,SANTA ROSA DO TOCANTINS,063-99221-0123,-10.446591,-48.119415
ACOUGUE LWS,6 AV RUA ANDRE NUNES,SANTA ROSA DO TOCANTINS,063-99262-0900,-10.449722,-48.118057
CASA DE CAR E COM JC,ALICE AYRES N 415 SALA 01,SANTA ROSA DO TOCANTINS,063-99204-1686,-10.450932,-48.11779
COMERCIAL G T,JOSE WILSON SIQUEIRA CAMPOS LT63,SANTA ROSA DO TOCANTINS,063-09292-1502,-10.449563,-48.113167
BAR DO OROMAR     01,JOSE MARTINS TORRES S N,SANTA ROSA DO TOCANTINS,063-99248-5404,-10.44898,-48.12075
MINI BOX BELEM    01,MANOEL JOAO CARVALHO DE ARAUJO,SANTA ROSA DO TOCANTINS,063-99130-2764,-10.452612,-48.12144
DIST RODRIGUES    01,ONOFRE ANTONIO GONCALVES,SANTA ROSA DO TOCANTINS,063-09111-6418,-10.451382,-48.11982
MERCEARIA COMPRE BEM,ANGELICA RIBEIRO ARANHA,SANTA ROSA DO TOCANTINS,063-99262-6629,-10.44832,-48.113205
LANC BEM ACOMPANH SM,DOMINGOS ATONIO GONSALVES,SANTA ROSA DO TOCANTINS,063-99269-9838,-10.444564,-48.117336
BAR E MER ENCONTRO A,CRISPIM FERREIRA NETO,SANTA ROSA DO TOCANTINS,063-99220-5497,-10.450809,-48.119488
POUSADA DO RAMOM,ANDRE NUNES SN SANTA ROSA,SANTA ROSA DO TOCANTINS,063-99291-6259,-10.444683,-48.117954
FERNANDAO DISTRIBUID,JOSE MARTINS TORRES SN,SANTA ROSA DO TOCANTINS,063-99210-2896,-10.447919,-48.116497
PY BEBIDAS,ALICE AIRES SN,SANTA ROSA DO TOCANTINS,063-99113-5270,-10.448166,-48.118588
